Column1,date,client_id,province,incident_type,status
INC612236,2025/05/02,CL1273,Free State,Alarm Trigger,resolved
INC612237,2025/04/26,CL1280,Free State,Trespass,resolved
INC612238,2025/05/12,CL1289,Free State,Accident,in_progress
INC612239,2025/07/16,CL1080,Gauteng,Accident,reported
INC612240,2025/06/18,CL1381,Mpumalanga,VIP Threat,resolved
INC612241,2025/08/31,CL1054,Gauteng,Assault,escalated
INC612242,2025/09/28,CL1108,KwaZulu-Natal,Protest,escalated
INC612243,2025/04/17,CL1016,Gauteng,Suspicious Vehicle,in_progress
INC612244,2025/04/23,CL1147,KwaZulu-Natal,Protest,escalated
INC612245,2025/05/17,CL1343,North West,Theft,resolved
INC612246,2025/06/05,CL1344,North West,Vandalism,reported
INC612247,2025/09/25,CL1233,Limpopo,Suspicious Vehicle,resolved
INC612248,2025/04/30,CL1352,Mpumalanga,Theft,escalated
INC612249,2025/09/04,CL1283,Free State,Hijacking,reported
INC612250,2025/09/01,CL1378,Mpumalanga,Protest,reported
INC612251,2025/05/02,CL1388,Mpumalanga,Suspicious Vehicle,in_progress
INC612252,2025/09/12,CL1047,Gauteng,Accident,reported
INC612253,2025/09/15,CL1022,Gauteng,Vandalism,resolved
INC612254,2025/08/16,CL1148,KwaZulu-Natal,Suspicious Vehicle,reported
INC612255,2025/07/05,CL1268,Free State,Suspicious Vehicle,escalated
INC612256,2025/07/14,CL1008,Gauteng,Trespass,reported
INC612257,2025/07/03,CL1221,Limpopo,VIP Threat,escalated
INC612258,2025/09/06,CL1082,Gauteng,Accident,in_progress
INC612259,2025/08/10,CL1037,Gauteng,VIP Threat,escalated
INC612260,2025/09/24,CL1391,Mpumalanga,Accident,escalated
INC612261,2025/06/03,CL1231,Limpopo,Alarm Trigger,in_progress
INC612262,2025/07/11,CL1061,Gauteng,Assault,escalated
INC612263,2025/09/04,CL1208,Limpopo,Suspicious Vehicle,resolved
INC612264,2025/05/19,CL1386,Mpumalanga,Suspicious Vehicle,escalated
INC612265,2025/08/04,CL1114,KwaZulu-Natal,Vandalism,escalated
INC612266,2025/04/30,CL1101,KwaZulu-Natal,Suspicious Vehicle,resolved
INC612267,2025/05/21,CL1144,KwaZulu-Natal,Accident,escalated
INC612268,2025/08/01,CL1233,Limpopo,Suspicious Vehicle,reported
INC612269,2025/06/12,CL1270,Free State,Assault,escalated
INC612270,2025/04/23,CL1205,Limpopo,Assault,escalated
INC612271,2025/08/08,CL1060,Gauteng,Hijacking,reported
INC612272,2025/07/25,CL1141,KwaZulu-Natal,Alarm Trigger,reported
INC612273,2025/09/24,CL1052,Gauteng,Alarm Trigger,reported
INC612274,2025/07/29,CL1004,Gauteng,VIP Threat,escalated
INC612275,2025/08/29,CL1283,Free State,Hijacking,escalated
INC612276,2025/07/27,CL1097,Gauteng,Vandalism,escalated
INC612277,2025/05/08,CL1137,KwaZulu-Natal,Assault,in_progress
INC612278,2025/06/07,CL1071,Gauteng,VIP Threat,escalated
INC612279,2025/08/25,CL1031,Gauteng,Suspicious Vehicle,resolved
INC612280,2025/08/07,CL1111,KwaZulu-Natal,Theft,resolved
INC612281,2025/07/28,CL1029,Gauteng,Suspicious Vehicle,reported
INC612282,2025/06/02,CL1094,Gauteng,Accident,reported
INC612283,2025/06/29,CL1076,Gauteng,Suspicious Vehicle,reported
INC612284,2025/09/20,CL1315,North West,Alarm Trigger,escalated
INC612285,2025/06/22,CL1025,Gauteng,Trespass,reported
INC612286,2025/06/29,CL1193,Western Cape,Protest,resolved
INC612287,2025/05/24,CL1359,Mpumalanga,Accident,reported
INC612288,2025/08/16,CL1292,Free State,Theft,reported
INC612289,2025/07/15,CL1235,Limpopo,Alarm Trigger,reported
INC612290,2025/04/30,CL1189,Western Cape,Alarm Trigger,escalated
INC612291,2025/09/17,CL1013,Gauteng,Suspicious Vehicle,in_progress
INC612292,2025/08/31,CL1236,Limpopo,Alarm Trigger,resolved
INC612293,2025/08/30,CL1204,Limpopo,VIP Threat,escalated
INC612294,2025/05/08,CL1374,Mpumalanga,Vandalism,reported
INC612295,2025/04/26,CL1294,Free State,Trespass,escalated
INC612296,2025/05/30,CL1288,Free State,Assault,escalated
INC612297,2025/07/09,CL1197,Western Cape,Suspicious Vehicle,reported
INC612298,2025/07/01,CL1177,Western Cape,Alarm Trigger,reported
INC612299,2025/05/20,CL1044,Gauteng,Vandalism,in_progress
INC612300,2025/08/14,CL1206,Limpopo,Vandalism,in_progress
INC612301,2025/05/23,CL1358,Mpumalanga,VIP Threat,escalated
INC612302,2025/06/19,CL1184,Western Cape,Hijacking,in_progress
INC612303,2025/07/27,CL1024,Gauteng,Vandalism,resolved
INC612304,2025/07/08,CL1234,Limpopo,Accident,escalated
INC612305,2025/05/10,CL1346,North West,Vandalism,resolved
INC612306,2025/05/27,CL1021,Gauteng,Vandalism,in_progress
INC612307,2025/08/10,CL1264,Free State,Assault,in_progress
INC612308,2025/08/06,CL1266,Free State,Theft,resolved
INC612309,2025/08/20,CL1365,Mpumalanga,Hijacking,resolved
INC612310,2025/06/19,CL1173,Western Cape,Accident,reported
INC612311,2025/05/05,CL1025,Gauteng,Accident,escalated
INC612312,2025/04/23,CL1359,Mpumalanga,VIP Threat,resolved
INC612313,2025/07/05,CL1024,Gauteng,Assault,in_progress
INC612314,2025/05/11,CL1272,Free State,VIP Threat,reported
INC612315,2025/08/05,CL1193,Western Cape,Suspicious Vehicle,resolved
INC612316,2025/06/19,CL1306,North West,Hijacking,in_progress
INC612317,2025/05/22,CL1057,Gauteng,Suspicious Vehicle,resolved
INC612318,2025/10/02,CL1021,Gauteng,Hijacking,in_progress
INC612319,2025/04/15,CL1259,Free State,Hijacking,reported
INC612320,2025/07/31,CL1234,Limpopo,Hijacking,escalated
INC612321,2025/06/06,CL1178,Western Cape,Vandalism,resolved
INC612322,2025/06/29,CL1393,Mpumalanga,Accident,in_progress
INC612323,2025/07/10,CL1023,Gauteng,Accident,resolved
INC612324,2025/09/15,CL1112,KwaZulu-Natal,Vandalism,in_progress
INC612325,2025/05/27,CL1037,Gauteng,Suspicious Vehicle,resolved
INC612326,2025/04/13,CL1285,Free State,VIP Threat,in_progress
INC612327,2025/07/16,CL1121,KwaZulu-Natal,Suspicious Vehicle,escalated
INC612328,2025/06/08,CL1233,Limpopo,Protest,in_progress
INC612329,2025/08/18,CL1203,Limpopo,Protest,resolved
INC612330,2025/07/19,CL1283,Free State,Theft,escalated
INC612331,2025/09/18,CL1267,Free State,Hijacking,reported
INC612332,2025/06/16,CL1083,Gauteng,Theft,escalated
INC612333,2025/06/05,CL1029,Gauteng,Suspicious Vehicle,escalated
INC612334,2025/07/29,CL1185,Western Cape,Theft,in_progress
INC612335,2025/07/07,CL1054,Gauteng,Accident,in_progress
INC612336,2025/05/17,CL1382,Mpumalanga,Accident,resolved
INC612337,2025/05/23,CL1036,Gauteng,Protest,escalated
INC612338,2025/08/01,CL1075,Gauteng,Suspicious Vehicle,resolved
INC612339,2025/07/31,CL1333,North West,Alarm Trigger,in_progress
INC612340,2025/07/15,CL1108,KwaZulu-Natal,Trespass,reported
INC612341,2025/08/22,CL1377,Mpumalanga,Suspicious Vehicle,escalated
INC612342,2025/07/03,CL1263,Free State,Theft,in_progress
INC612343,2025/06/09,CL1118,KwaZulu-Natal,Suspicious Vehicle,resolved
INC612344,2025/05/29,CL1003,Gauteng,Alarm Trigger,in_progress
INC612345,2025/05/04,CL1339,North West,Protest,escalated
INC612346,2025/06/09,CL1052,Gauteng,Assault,reported
INC612347,2025/06/23,CL1255,Free State,Protest,reported
INC612348,2025/04/27,CL1166,Western Cape,Assault,escalated
INC612349,2025/07/19,CL1096,Gauteng,Vandalism,in_progress
INC612350,2025/05/05,CL1367,Mpumalanga,Protest,in_progress
INC612351,2025/06/15,CL1373,Mpumalanga,Protest,escalated
INC612352,2025/08/01,CL1039,Gauteng,Hijacking,escalated
INC612353,2025/05/25,CL1062,Gauteng,Suspicious Vehicle,resolved
INC612354,2025/04/23,CL1361,Mpumalanga,Protest,in_progress
INC612355,2025/06/06,CL1366,Mpumalanga,Hijacking,in_progress
INC612356,2025/04/20,CL1134,KwaZulu-Natal,VIP Threat,in_progress
INC612357,2025/06/08,CL1093,Gauteng,Vandalism,resolved
INC612358,2025/04/13,CL1122,KwaZulu-Natal,Assault,escalated
INC612359,2025/08/07,CL1221,Limpopo,Assault,in_progress
INC612360,2025/08/22,CL1135,KwaZulu-Natal,Suspicious Vehicle,reported
INC612361,2025/07/28,CL1129,KwaZulu-Natal,VIP Threat,in_progress
INC612362,2025/04/09,CL1348,North West,Hijacking,resolved
INC612363,2025/07/17,CL1136,KwaZulu-Natal,Hijacking,in_progress
INC612364,2025/04/11,CL1202,Limpopo,Theft,reported
INC612365,2025/04/15,CL1385,Mpumalanga,Alarm Trigger,escalated
INC612366,2025/06/21,CL1372,Mpumalanga,Theft,resolved
INC612367,2025/06/11,CL1393,Mpumalanga,Trespass,reported
INC612368,2025/09/05,CL1267,Free State,Assault,in_progress
INC612369,2025/06/29,CL1308,North West,Vandalism,in_progress
INC612370,2025/05/08,CL1146,KwaZulu-Natal,VIP Threat,resolved
INC612371,2025/05/23,CL1329,North West,Protest,resolved
INC612372,2025/09/18,CL1179,Western Cape,Accident,escalated
INC612373,2025/06/27,CL1189,Western Cape,Hijacking,escalated
INC612374,2025/09/07,CL1257,Free State,Vandalism,resolved
INC612375,2025/05/29,CL1249,Limpopo,Vandalism,resolved
INC612376,2025/06/25,CL1011,Gauteng,Suspicious Vehicle,in_progress
INC612377,2025/04/23,CL1241,Limpopo,Suspicious Vehicle,resolved
INC612378,2025/09/29,CL1320,North West,VIP Threat,reported
INC612379,2025/07/16,CL1233,Limpopo,Theft,resolved
INC612380,2025/09/26,CL1388,Mpumalanga,Alarm Trigger,escalated
INC612381,2025/06/02,CL1207,Limpopo,Protest,reported
INC612382,2025/06/03,CL1226,Limpopo,Theft,reported
INC612383,2025/09/07,CL1105,KwaZulu-Natal,Hijacking,reported
INC612384,2025/05/02,CL1173,Western Cape,Accident,reported
INC612385,2025/06/09,CL1224,Limpopo,Theft,in_progress
INC612386,2025/04/19,CL1036,Gauteng,Accident,escalated
INC612387,2025/08/27,CL1188,Western Cape,Alarm Trigger,reported
INC612388,2025/04/13,CL1103,KwaZulu-Natal,Assault,escalated
INC612389,2025/05/07,CL1019,Gauteng,Hijacking,resolved
INC612390,2025/04/21,CL1032,Gauteng,Protest,reported
INC612391,2025/06/06,CL1063,Gauteng,Theft,escalated
INC612392,2025/08/03,CL1130,KwaZulu-Natal,Hijacking,reported
INC612393,2025/06/07,CL1324,North West,Assault,in_progress
INC612394,2025/09/07,CL1074,Gauteng,Hijacking,in_progress
INC612395,2025/05/22,CL1295,Free State,Theft,in_progress
INC612396,2025/09/05,CL1202,Limpopo,Assault,escalated
INC612397,2025/09/17,CL1206,Limpopo,Protest,in_progress
INC612398,2025/06/05,CL1341,North West,Vandalism,escalated
INC612399,2025/09/28,CL1355,Mpumalanga,Vandalism,in_progress
INC612400,2025/06/17,CL1196,Western Cape,Protest,escalated
INC612401,2025/05/04,CL1255,Free State,Assault,in_progress
INC612402,2025/07/07,CL1194,Western Cape,Alarm Trigger,escalated
INC612403,2025/05/29,CL1132,KwaZulu-Natal,Accident,resolved
INC612404,2025/05/26,CL1244,Limpopo,Trespass,resolved
INC612405,2025/05/15,CL1117,KwaZulu-Natal,Assault,reported
INC612406,2025/07/26,CL1228,Limpopo,Suspicious Vehicle,reported
INC612407,2025/07/06,CL1321,North West,Theft,reported
INC612408,2025/06/20,CL1063,Gauteng,Theft,reported
INC612409,2025/09/24,CL1074,Gauteng,VIP Threat,reported
INC612410,2025/09/28,CL1016,Gauteng,Trespass,in_progress
INC612411,2025/07/23,CL1256,Free State,Accident,escalated
INC612412,2025/06/17,CL1294,Free State,VIP Threat,in_progress
INC612413,2025/09/22,CL1039,Gauteng,Protest,reported
INC612414,2025/09/15,CL1191,Western Cape,Suspicious Vehicle,reported
INC612415,2025/06/13,CL1010,Gauteng,Vandalism,escalated
INC612416,2025/04/29,CL1194,Western Cape,Vandalism,reported
INC612417,2025/07/18,CL1100,KwaZulu-Natal,Suspicious Vehicle,resolved
INC612418,2025/04/06,CL1070,Gauteng,Assault,resolved
INC612419,2025/08/05,CL1269,Free State,VIP Threat,resolved
INC612420,2025/08/19,CL1310,North West,Alarm Trigger,escalated
INC612421,2025/05/15,CL1022,Gauteng,Alarm Trigger,reported
INC612422,2025/08/07,CL1350,Mpumalanga,VIP Threat,escalated
INC612423,2025/05/12,CL1091,Gauteng,Theft,resolved
INC612424,2025/07/28,CL1057,Gauteng,Accident,reported
INC612425,2025/04/19,CL1271,Free State,Vandalism,reported
INC612426,2025/05/30,CL1371,Mpumalanga,Assault,resolved
INC612427,2025/05/05,CL1048,Gauteng,Assault,in_progress
INC612428,2025/06/16,CL1054,Gauteng,Hijacking,escalated
INC612429,2025/08/22,CL1069,Gauteng,Alarm Trigger,reported
INC612430,2025/05/23,CL1043,Gauteng,Accident,resolved
INC612431,2025/09/22,CL1122,KwaZulu-Natal,Accident,reported
INC612432,2025/07/13,CL1174,Western Cape,Vandalism,reported
INC612433,2025/05/10,CL1124,KwaZulu-Natal,Vandalism,in_progress
INC612434,2025/09/12,CL1318,North West,Hijacking,in_progress
INC612435,2025/07/19,CL1347,North West,Accident,reported
INC612436,2025/07/25,CL1224,Limpopo,Alarm Trigger,in_progress
INC612437,2025/05/14,CL1093,Gauteng,Hijacking,reported
INC612438,2025/05/13,CL1222,Limpopo,Hijacking,in_progress
INC612439,2025/05/20,CL1361,Mpumalanga,Alarm Trigger,reported
INC612440,2025/06/16,CL1249,Limpopo,Vandalism,resolved
INC612441,2025/05/03,CL1389,Mpumalanga,Trespass,escalated
INC612442,2025/08/07,CL1301,North West,Protest,resolved
INC612443,2025/06/01,CL1149,KwaZulu-Natal,Theft,escalated
INC612444,2025/05/09,CL1089,Gauteng,Alarm Trigger,reported
INC612445,2025/08/25,CL1122,KwaZulu-Natal,Alarm Trigger,resolved
INC612446,2025/04/18,CL1194,Western Cape,Protest,in_progress
INC612447,2025/06/23,CL1064,Gauteng,Trespass,resolved
INC612448,2025/06/24,CL1282,Free State,Protest,escalated
INC612449,2025/09/17,CL1364,Mpumalanga,Protest,reported
INC612450,2025/08/23,CL1184,Western Cape,VIP Threat,resolved
INC612451,2025/04/12,CL1211,Limpopo,Assault,escalated
INC612452,2025/08/18,CL1171,Western Cape,VIP Threat,reported
INC612453,2025/05/28,CL1097,Gauteng,Trespass,reported
INC612454,2025/06/13,CL1018,Gauteng,Vandalism,resolved
INC612455,2025/08/26,CL1367,Mpumalanga,Hijacking,resolved
INC612456,2025/04/18,CL1271,Free State,Protest,resolved
INC612457,2025/07/03,CL1019,Gauteng,Alarm Trigger,reported
INC612458,2025/08/11,CL1090,Gauteng,Hijacking,reported
INC612459,2025/04/23,CL1100,KwaZulu-Natal,Accident,resolved
INC612460,2025/08/14,CL1214,Limpopo,Hijacking,resolved
INC612461,2025/06/10,CL1158,Western Cape,Trespass,escalated
INC612462,2025/05/13,CL1099,Gauteng,Hijacking,in_progress
INC612463,2025/09/03,CL1273,Free State,Hijacking,resolved
INC612464,2025/08/12,CL1088,Gauteng,Alarm Trigger,in_progress
INC612465,2025/07/29,CL1016,Gauteng,Assault,resolved
INC612466,2025/05/16,CL1072,Gauteng,Accident,in_progress
INC612467,2025/05/12,CL1285,Free State,Theft,in_progress
INC612468,2025/05/18,CL1398,Mpumalanga,Hijacking,in_progress
INC612469,2025/07/23,CL1346,North West,Accident,escalated
INC612470,2025/09/20,CL1365,Mpumalanga,Suspicious Vehicle,resolved
INC612471,2025/07/01,CL1131,KwaZulu-Natal,Hijacking,resolved
INC612472,2025/09/24,CL1252,Free State,Trespass,reported
INC612473,2025/08/03,CL1071,Gauteng,Alarm Trigger,resolved
INC612474,2025/09/29,CL1087,Gauteng,Protest,in_progress
INC612475,2025/07/07,CL1030,Gauteng,Accident,reported
INC612476,2025/08/09,CL1344,North West,Theft,reported
INC612477,2025/04/07,CL1059,Gauteng,Trespass,escalated
INC612478,2025/04/27,CL1203,Limpopo,Trespass,reported
INC612479,2025/05/15,CL1217,Limpopo,Trespass,escalated
INC612480,2025/04/18,CL1234,Limpopo,Protest,in_progress
INC612481,2025/05/01,CL1207,Limpopo,Hijacking,reported
INC612482,2025/08/16,CL1246,Limpopo,Accident,in_progress
INC612483,2025/05/20,CL1046,Gauteng,Hijacking,resolved
INC612484,2025/09/27,CL1224,Limpopo,Protest,in_progress
INC612485,2025/06/04,CL1245,Limpopo,Alarm Trigger,resolved
INC612486,2025/09/09,CL1082,Gauteng,Hijacking,reported
INC612487,2025/07/16,CL1037,Gauteng,VIP Threat,resolved
INC612488,2025/06/30,CL1234,Limpopo,Suspicious Vehicle,reported
INC612489,2025/07/12,CL1178,Western Cape,Theft,reported
INC612490,2025/06/20,CL1298,Free State,Vandalism,resolved
INC612491,2025/08/12,CL1129,KwaZulu-Natal,Protest,escalated
INC612492,2025/06/18,CL1257,Free State,Theft,resolved
INC612493,2025/05/02,CL1256,Free State,Vandalism,in_progress
INC612494,2025/05/11,CL1238,Limpopo,Vandalism,escalated
INC612495,2025/05/03,CL1141,KwaZulu-Natal,Alarm Trigger,reported
INC612496,2025/07/25,CL1240,Limpopo,Accident,escalated
INC612497,2025/09/24,CL1311,North West,Protest,reported
INC612498,2025/07/26,CL1187,Western Cape,Protest,resolved
INC612499,2025/07/11,CL1372,Mpumalanga,Trespass,reported
INC612500,2025/05/06,CL1200,Limpopo,Alarm Trigger,resolved
INC612501,2025/06/05,CL1355,Mpumalanga,Accident,resolved
INC612502,2025/06/15,CL1174,Western Cape,Trespass,resolved
INC612503,2025/09/19,CL1148,KwaZulu-Natal,Protest,reported
INC612504,2025/05/12,CL1140,KwaZulu-Natal,Suspicious Vehicle,reported
INC612505,2025/06/27,CL1005,Gauteng,Assault,resolved
INC612506,2025/08/18,CL1279,Free State,Trespass,escalated
INC612507,2025/08/26,CL1083,Gauteng,Trespass,in_progress
INC612508,2025/07/28,CL1234,Limpopo,Assault,reported
INC612509,2025/08/12,CL1158,Western Cape,Accident,in_progress
INC612510,2025/04/27,CL1197,Western Cape,Hijacking,escalated
INC612511,2025/08/31,CL1277,Free State,Accident,resolved
INC612512,2025/06/18,CL1071,Gauteng,Hijacking,escalated
INC612513,2025/10/01,CL1243,Limpopo,Assault,escalated
INC612514,2025/04/29,CL1382,Mpumalanga,Theft,in_progress
INC612515,2025/05/22,CL1399,Mpumalanga,Alarm Trigger,in_progress
INC612516,2025/06/26,CL1275,Free State,VIP Threat,escalated
INC612517,2025/09/29,CL1095,Gauteng,Trespass,in_progress
INC612518,2025/05/27,CL1271,Free State,Theft,in_progress
INC612519,2025/06/21,CL1055,Gauteng,Trespass,escalated
INC612520,2025/07/26,CL1131,KwaZulu-Natal,Trespass,resolved
INC612521,2025/04/17,CL1201,Limpopo,Theft,in_progress
INC612522,2025/04/18,CL1276,Free State,Alarm Trigger,in_progress
INC612523,2025/08/19,CL1208,Limpopo,Alarm Trigger,reported
INC612524,2025/04/13,CL1358,Mpumalanga,Theft,in_progress
INC612525,2025/09/29,CL1346,North West,Theft,escalated
INC612526,2025/05/05,CL1169,Western Cape,VIP Threat,reported
INC612527,2025/06/09,CL1063,Gauteng,Assault,resolved
INC612528,2025/06/29,CL1313,North West,Trespass,reported
INC612529,2025/09/30,CL1230,Limpopo,Hijacking,resolved
INC612530,2025/09/17,CL1332,North West,Hijacking,reported
INC612531,2025/05/03,CL1223,Limpopo,Vandalism,resolved
INC612532,2025/04/25,CL1080,Gauteng,VIP Threat,reported
INC612533,2025/10/01,CL1275,Free State,Assault,reported
INC612534,2025/07/13,CL1347,North West,Assault,resolved
INC612535,2025/07/27,CL1198,Western Cape,VIP Threat,resolved
INC612536,2025/09/29,CL1255,Free State,Protest,in_progress
INC612537,2025/06/21,CL1073,Gauteng,Vandalism,resolved
INC612538,2025/06/09,CL1062,Gauteng,Suspicious Vehicle,reported
INC612539,2025/08/13,CL1114,KwaZulu-Natal,Accident,resolved
INC612540,2025/09/25,CL1192,Western Cape,Suspicious Vehicle,reported
INC612541,2025/05/14,CL1325,North West,Trespass,resolved
INC612542,2025/08/17,CL1144,KwaZulu-Natal,Accident,reported
INC612543,2025/07/16,CL1008,Gauteng,Suspicious Vehicle,reported
INC612544,2025/09/22,CL1061,Gauteng,Alarm Trigger,resolved
INC612545,2025/06/10,CL1067,Gauteng,Suspicious Vehicle,in_progress
INC612546,2025/09/15,CL1019,Gauteng,Alarm Trigger,reported
INC612547,2025/07/13,CL1293,Free State,Trespass,in_progress
INC612548,2025/07/01,CL1058,Gauteng,VIP Threat,resolved
INC612549,2025/04/22,CL1082,Gauteng,Suspicious Vehicle,resolved
INC612550,2025/09/28,CL1193,Western Cape,VIP Threat,in_progress
INC612551,2025/06/21,CL1018,Gauteng,Theft,escalated
INC612552,2025/04/15,CL1205,Limpopo,Accident,in_progress
INC612553,2025/04/16,CL1256,Free State,Hijacking,resolved
INC612554,2025/05/24,CL1343,North West,Protest,escalated
INC612555,2025/05/14,CL1216,Limpopo,Vandalism,reported
INC612556,2025/05/29,CL1312,North West,Accident,escalated
INC612557,2025/07/23,CL1388,Mpumalanga,Trespass,reported
INC612558,2025/06/07,CL1364,Mpumalanga,Trespass,escalated
INC612559,2025/08/10,CL1041,Gauteng,Vandalism,in_progress
INC612560,2025/05/04,CL1172,Western Cape,VIP Threat,reported
INC612561,2025/09/13,CL1175,Western Cape,Accident,reported
INC612562,2025/05/01,CL1308,North West,Vandalism,resolved
INC612563,2025/07/01,CL1094,Gauteng,Vandalism,escalated
INC612564,2025/06/13,CL1088,Gauteng,Suspicious Vehicle,reported
INC612565,2025/05/13,CL1393,Mpumalanga,Hijacking,reported
INC612566,2025/07/28,CL1373,Mpumalanga,Vandalism,escalated
INC612567,2025/05/12,CL1269,Free State,Assault,reported
INC612568,2025/06/28,CL1038,Gauteng,Hijacking,resolved
